"row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000004700.15",600.501532665233,0.0760441369599753,0.0162363120313278,4.68358435174497,2.81901366465199e-06,1.55935068744794e-05
"ENSG00000004779.9",127.54512727452,0.0375134543976686,0.0126327211484085,2.96954662079235,0.00298239553860209,0.00809128081689418
"ENSG00000004799.7",340.039401536783,-0.069365269517373,0.0259272390520173,-2.6753820327034,0.00746441374654094,0.0180272633878725
"ENSG00000004864.13",174.266869104737,-0.0324906464963765,0.00896024015040106,-3.62609103673658,0.000287743947892627,0.00102252152499323
"ENSG00000004866.20",70.7090358317793,0.107399106005318,0.0132313077987182,8.11704388100795,4.77676089431294e-16,9.72059450670996e-15
"ENSG00000004897.11",1212.49314814144,0.0342240458502373,0.0132649130826569,2.58004297781517,0.00987880197904955,0.0230619488112045
"ENSG00000005007.12",1006.58984298669,-0.0565314693801442,0.019549291744681,-2.89174002406124,0.00383114823346071,0.0100881911928198
"ENSG00000005020.12",1148.77772850615,-0.0623282128438997,0.0180184594665803,-3.45913106275832,0.000541921135832719,0.00178226889482497
"ENSG00000005059.15",438.514614873059,-0.0375297819543317,0.00992695747873093,-3.78059259695041,0.000156455515342807,0.000588662726745422
"ENSG00000005187.11",146.974137526591,-0.112490513810588,0.0234339973473269,-4.80031264590972,1.58418119373949e-06,9.1961538684197e-06
"ENSG00000005302.17",752.391862894787,-0.0401714491339948,0.00907080494509642,-4.4286531765531,9.48233626359974e-06,4.69895099396348e-05
"ENSG00000005339.14",1446.30156405323,-0.0528499119110781,0.016994025241782,-3.10991134584994,0.00187143504171157,0.00535576808213688
"ENSG00000005379.15",174.406043892592,0.156522823833331,0.0291957130872751,5.36115776194386,8.26902612436224e-08,6.18968037379162e-07
"ENSG00000005436.13",191.034500832483,0.0445116599384838,0.0141660843899964,3.14212867247328,0.00167724309175781,0.00485717456436651
"ENSG00000005448.16",41.3106545775536,0.129680448601514,0.0183744753154639,7.05764090539096,1.69353008446601e-12,2.38210825067747e-11
"ENSG00000005469.11",130.80405555992,0.122734387810168,0.012759517417309,9.61904622220839,6.64443887463377e-22,1.95514523207614e-20
"ENSG00000005471.15",71.8372756457087,-0.135569101486487,0.0306512708159917,-4.42295206291271,9.73613497929607e-06,4.81168060752856e-05
"ENSG00000005483.20",2101.85252750444,-0.0224394444130949,0.00702763231420864,-3.19303051295473,0.00140788068937634,0.00415036223491872
"ENSG00000005801.16",311.692048267678,0.0374426965956787,0.0108769165251285,3.4423999218139,0.000576577161664227,0.00187743263019642
"ENSG00000005812.10",1294.71232287587,-0.060354579796959,0.0113843196084614,-5.30155352912796,1.14821369973729e-07,8.32698887061605e-07
"ENSG00000005844.17",1717.26197615679,0.147237090606039,0.0176079407316983,8.36197104758417,6.16789830994205e-17,1.35186812272703e-15
"ENSG00000005889.15",1202.49876668538,-0.0187075570065274,0.00704800776775924,-2.6543042548994,0.0079472133541174,0.0190352415667483
"ENSG00000005893.15",2800.82927548256,-0.0876776062391013,0.0135087711082621,-6.49042059684294,8.55970701782239e-11,9.767296399096e-10
"ENSG00000005961.17",262.617826644096,-0.111661645321692,0.0439658217934605,-2.53973747713048,0.0110935703646839,0.0254613054810747
"ENSG00000006025.11",93.4652070451979,0.139993177674468,0.021323418958556,6.56523130491207,5.1952154152133e-11,6.12891772485993e-10
"ENSG00000006125.17",1642.764215746,0.0453626487813899,0.0134593205310506,3.37035206767966,0.000750722018343264,0.00238798256331853
"ENSG00000006327.13",50.6562469329402,-0.0594176228490606,0.0225472532167784,-2.63524883841928,0.00840756218129436,0.0199623067929081
"ENSG00000006432.15",51.1787497625893,-0.0560417942500388,0.0208537690241423,-2.68737004735975,0.00720171192560067,0.0174984648154306
"ENSG00000006451.7",160.095568007014,-0.0282004508575174,0.0114681219481337,-2.45902955907325,0.0139313146963566,0.031131429489065
"ENSG00000006459.10",2925.21096812346,-0.0533024413182244,0.0107088227313179,-4.97743240835815,6.44332711769652e-07,4.03891219914376e-06
"ENSG00000006530.15",304.154178209327,0.0987165185291151,0.00952659527749422,10.3622034581782,3.68376441448514e-25,1.30978290292805e-23
"ENSG00000006534.15",212.425203675868,-0.0496116967913431,0.0219135202268271,-2.26397658969494,0.0235755546632099,0.0488770812583555
"ENSG00000006555.10",101.785567972323,0.252886835108806,0.0173411657716285,14.5830354452034,3.60140706090269e-48,3.20125072080239e-46
"ENSG00000006576.16",722.060847968888,-0.0352964071843613,0.0133541574543005,-2.64310251733588,0.00821501577401436,0.0195850627504906
"ENSG00000006634.7",133.655050820312,0.0490268202635692,0.0150165319286345,3.2648563927122,0.00109519587651726,0.0033329784164101
"ENSG00000006652.13",1449.94584106282,-0.0954072844948778,0.0167994116343356,-5.67920392520645,1.35323067968322e-08,1.14181626235631e-07
"ENSG00000006744.18",389.956023254389,0.0352813435932174,0.0100907478298446,3.49640524053811,0.000471571948957223,0.00157601069103197
"ENSG00000006757.11",28.8839668160287,-0.0359227904072551,0.0156641511617936,-2.29331229226607,0.0218300320431371,0.0457547748734493
"ENSG00000006831.9",499.097255237358,0.0290342132277915,0.00736975294147912,3.93964539358959,8.16021357842609e-05,0.000328358169770053
"ENSG00000007047.14",73.1085495811679,0.0950594750144168,0.0179608312447354,5.29259886244299,1.20590240497269e-07,8.71080743998329e-07
"ENSG00000007168.12",1112.19082693897,-0.0234749488911701,0.0081930542883736,-2.86522560023584,0.00416712249456957,0.0108193038398561
"ENSG00000007264.14",258.217446550059,0.323046237709172,0.0292840073669032,11.0314901120493,2.69364496038489e-28,1.13416629910943e-26
"ENSG00000007312.12",377.506844598432,-0.102602107298765,0.0285477801471239,-3.59404853091885,0.000325579152493849,0.00113894866136137
"ENSG00000007402.11",35.0364391304847,0.730197064360795,0.032927543558794,22.1758742208324,5.87236157402827e-109,1.56596308640754e-106
"ENSG00000007516.13",74.6553411514363,-0.180056072207563,0.0375250334121529,-4.79829212221966,1.60024274020305e-06,9.27265612103221e-06
"ENSG00000007545.15",80.6636110088709,-0.0499769915215457,0.0184968444383624,-2.70191987006679,0.00689403747841065,0.0168371836908331
"ENSG00000007923.15",157.918261207534,0.033199488724659,0.0127750026382331,2.59878527346048,0.00935542739111732,0.0219482167533544
"ENSG00000007944.14",810.935448339345,-0.0296176986197951,0.0127116435791525,-2.3299661004002,0.0198079428836545,0.0420816047984693
"ENSG00000008083.13",1006.29080584737,-0.0844144318087543,0.0144770080284346,-5.83093078645492,5.51190454564558e-09,4.91997058467667e-08
"ENSG00000008086.11",290.900624893282,-0.0768030679558006,0.0141181635208501,-5.44001830283209,5.32750976818214e-08,4.10795933932117e-07
"ENSG00000008130.15",1744.45267150644,-0.0790637659924268,0.0211328793717166,-3.7412680308128,0.000183094125689465,0.000680489201168744
"ENSG00000008256.15",95.0305709377274,0.0489129485634874,0.0163423453573343,2.99301890236554,0.00276232640095559,0.00757125865786543
"ENSG00000008277.14",93.1462940578292,0.26996211914424,0.0169080311080893,15.9665023927643,2.18711161900664e-57,2.20433297033741e-55
"ENSG00000008282.8",242.231721959745,-0.0811741905850033,0.0133242409675939,-6.09221874494979,1.11356377589388e-09,1.10407562598309e-08
"ENSG00000008283.15",119.408027649187,0.219471076084054,0.0193918283520115,11.3177093000253,1.07237475110501e-29,4.79943944550493e-28
"ENSG00000008294.20",2613.01575153084,-0.0736752276797622,0.0119263126227109,-6.17753617656012,6.51096595567356e-10,6.69400515924671e-09
"ENSG00000008300.16",31.6235448785953,0.179675634008003,0.02629879803484,6.83208539682965,8.36890028790077e-12,1.08532850744812e-10
"ENSG00000008311.14",41.5478936185305,0.139811309430304,0.0233325442339114,5.99211590595006,2.07128210556446e-09,1.96415301981461e-08
"ENSG00000008394.12",58.6041651447242,-0.0477838977113838,0.0187553559518832,-2.54774677878539,0.0108421138389064,0.0249468015707355
"ENSG00000008405.11",131.462125622423,0.0655983228378576,0.0105558773540276,6.21438850014952,5.15249050995525e-10,5.35323689346000e-09
"ENSG00000008516.16",1448.70131750018,-0.117318788587212,0.0310116697445011,-3.78305294599673,0.000154916444673718,0.000583558120018716
"ENSG00000008517.16",172.166334946348,0.19978681501104,0.0212101780281716,9.41938416290898,4.53741420070939e-21,1.2708731240499e-19
"ENSG00000009335.17",1046.23468632562,0.0176022491350373,0.00503527777200284,3.49578512488614,0.000472669162759958,0.00157926527886386
"ENSG00000009413.15",982.961488988702,-0.0204447640008568,0.00849964479590949,-2.40536687023627,0.0161562373775828,0.0352960980428502
"ENSG00000009694.13",201.094705167958,0.0630892410926147,0.0258197208358899,2.44345171249565,0.0145475162173757,0.0323278138163904
"ENSG00000009780.15",122.480296928567,0.0400835523822582,0.00933150761687441,4.29550658135606,1.74294865994811e-05,8.14375609995683e-05
"ENSG00000009790.14",1916.16265204007,0.0174903793049092,0.00751249742950691,2.32817108678295,0.019903020813705,0.0422651612370906
"ENSG00000009954.10",738.865654193037,0.0308462786957097,0.00852655555754935,3.61767169492007,0.000297265130449725,0.00105169333739079
"ENSG00000010017.12",529.859851854534,0.0378494965455815,0.0140366436580338,2.69647769564333,0.00700770905002108,0.0170757045193737
"ENSG00000010030.13",57.1615578778814,0.322608860452415,0.047765478499711,6.75401713926862,1.43806750927313e-11,1.82430764308187e-10
"ENSG00000010270.13",282.550878912204,0.024714374592716,0.010717901718744,2.30589673625149,0.0211164030512257,0.0444417187323492
"ENSG00000010278.12",169.074268375043,-0.099863091849811,0.0275492395074515,-3.62489468439955,0.000289079230042684,0.00102698144450357
"ENSG00000010361.13",77.6441745851962,-0.0536358830796109,0.0186790664415374,-2.87144345502936,0.00408601875696696,0.0106476058813471
"ENSG00000010404.17",1297.64836122412,-0.0479221341330304,0.0144796664305048,-3.30961589226055,0.00093424081015157,0.00289687072915215
"ENSG00000010539.11",370.696303955103,-0.0463047850333889,0.0105105650909336,-4.40554666973436,1.05517430288388e-05,5.18274408170133e-05
"ENSG00000010610.9",457.284616279843,-0.0649554449759249,0.0187590479680913,-3.46261948295098,0.000534944340902739,0.00176294736445805
"ENSG00000010671.15",736.50708019366,-0.0784174121606468,0.0112995431650915,-6.93987456085016,3.92448254841111e-12,5.27661519114099e-11
"ENSG00000010810.17",2027.96512244129,0.122657040790147,0.0094637411473131,12.9607349652596,2.04280813024518e-38,1.34783216840919e-36
"ENSG00000010818.9",1271.74783764305,-0.0743704859306642,0.00878974775776496,-8.46104893794757,2.64983167980509e-17,5.97145167280021e-16
"ENSG00000011198.7",1053.57361041209,-0.11938388213491,0.0183745749318477,-6.49723232116722,8.18110767004319e-11,9.37494880721153e-10
"ENSG00000011258.15",682.872803419731,-0.0298804888596343,0.0087226204129051,-3.42563214322914,0.000613370485157998,0.00199065471856551
"ENSG00000011275.18",819.315064419863,-0.0315248228704783,0.00794427763336377,-3.96824284414265,7.24045316364984e-05,0.000295906131847759
"ENSG00000011295.15",312.930338696355,0.0292240391000409,0.00884878022628366,3.30260650086396,0.000957907048993116,0.00295878625171619
"ENSG00000011376.9",220.356158895248,0.035012567771348,0.00916564912794526,3.81997688135341,0.00013346418304938,0.000510703214378227
"ENSG00000011426.10",33.3130038094079,0.0628530242320011,0.0276895246086318,2.26992066929194,0.0232123967821323,0.0482492170853025
"ENSG00000011454.16",594.073322702637,-0.0296149493689225,0.00694249255872074,-4.26575169053972,1.99230268829644e-05,9.20298607368978e-05
"ENSG00000011485.14",182.274922923748,0.106342988755237,0.0156430272374643,6.79810800946191,1.06001975336387e-11,1.36090800833074e-10
"ENSG00000011523.13",245.569782744019,-0.0789594664450199,0.0117009230378541,-6.74813997063094,1.49752449483781e-11,1.88850379644571e-10
"ENSG00000011600.11",1372.91391783288,-0.048324884465846,0.0195624467833342,-2.47028835406291,0.0135004179722537,0.0302848492893178
"ENSG00000012048.20",190.256566605901,-0.0336906398454651,0.0141016956381755,-2.38911977040968,0.0168887955730729,0.036658738907128
"ENSG00000012124.16",242.251104935475,-0.112240407795621,0.0303055301701697,-3.70362792418995,0.000212537926443825,0.000776419600306889
"ENSG00000012232.8",721.035097603962,-0.0817424755130099,0.0175442602841514,-4.65921470549842,3.17417990040615e-06,1.73853242298668e-05
"ENSG00000012660.13",2058.33176283436,-0.0724581826753184,0.0108720790412622,-6.66461146946431,2.65366429652949e-11,3.24111669805129e-10
"ENSG00000012779.10",2249.3494405776,-0.126043890515218,0.0193722332418197,-6.50642024292383,7.69627340534339e-11,8.85901974715786e-10
"ENSG00000012983.11",630.519386893851,0.0767191716224915,0.0129918762512252,5.90516489989324,3.52294187615995e-09,3.23483902545534e-08
"ENSG00000013275.7",277.213899606902,0.0328652181424079,0.0145559916905716,2.25784809726814,0.0239551314201667,0.0495261322355546
"ENSG00000013374.15",666.136903113126,0.0395574285955857,0.0106530978792855,3.71323243659513,0.000204628788680674,0.000750716106366473
"ENSG00000013563.13",243.998392146841,-0.0607450235994555,0.0143663488969394,-4.22828542138473,2.35478948470484e-05,0.000106884061717099
"ENSG00000013725.14",513.705097930638,0.132075474880259,0.0200895441510116,6.57433906351772,4.88697552280364e-11,5.78126494379728e-10
"ENSG00000013810.18",565.864167799034,-0.108823860601257,0.0209811475786682,-5.18674491913393,2.1400152715461e-07,1.47666821971914e-06
"ENSG00000014257.15",414.660075549889,-0.10116163118154,0.0164372050579408,-6.15443019813572,7.53479002284689e-10,7.66655900575836e-09
"ENSG00000014641.17",416.17175597487,0.0355569304833188,0.0108603588159445,3.2740106552572,0.00106032612982001,0.00324227770226855
"ENSG00000014919.12",377.577967899898,-0.0231905384328201,0.00657584827855431,-3.52662309871883,0.000420895455506357,0.00142487750078851
"ENSG00000015133.18",1531.46452289288,0.132290818787055,0.0152715295532505,8.66257818679973,4.61212448768337e-18,1.08921021111342e-16
"ENSG00000015171.19",469.196374792032,0.0701142439159086,0.0103216271109494,6.79294486830761,1.09867375121086e-11,1.40912064283558e-10
"ENSG00000015475.18",888.562307223647,-0.0588157118855492,0.0123039007484371,-4.7802492143006,1.75078030828678e-06,1.00673800296814e-05
"ENSG00000017797.12",1009.70469015386,-0.043874926852017,0.0166727105679014,-2.63154132456936,0.00849985294132051,0.0201477995646116
"ENSG00000018280.16",2421.58649759742,-0.112408430293078,0.024721925230906,-4.54691247721076,5.4438622952641e-06,2.84646394523613e-05
"ENSG00000018510.13",600.689881296512,0.0294127521034962,0.0115459741232715,2.54744656357866,0.0108514470940285,0.0249593032890503
"ENSG00000019991.15",158.556935608841,-0.0392763120467321,0.0169666861347642,-2.31490768054324,0.0206179849471685,0.0435444804524301
"ENSG00000020256.19",67.9773951130459,0.0430591545558978,0.0149168679086779,2.88660828932112,0.00389418713953561,0.0102310335357257
"ENSG00000020426.10",96.6099540280737,0.0547892685039753,0.0131101490416212,4.17914917138119,2.92601720861914e-05,0.000130000070358643
"ENSG00000020577.13",78.5302760907713,0.0893468723934045,0.0225910742371297,3.9549634273946,7.65463603643521e-05,0.000310552587215121
"ENSG00000020633.18",324.066749864366,0.261044119099537,0.0195520520138128,13.3512389858169,1.16495051732661e-40,8.28409256765591e-39
"ENSG00000021300.13",44.0738306185922,-0.145759207210057,0.0205897263143009,-7.07922023756177,1.44967839370288e-12,2.06405822462702e-11
"ENSG00000021355.12",1285.00220034076,-0.0383963230935993,0.0125312225123746,-3.06405245423444,0.00218360619990185,0.00614289216675686
"ENSG00000021574.11",633.161522221017,-0.0453664522183326,0.0125631473686102,-3.61107379283661,0.000304931877211443,0.00107464978752931
"ENSG00000021762.19",263.951647513469,0.237245267597152,0.0272639429742471,8.70179591489199,3.26672676630748e-18,7.78661128654297e-17
"ENSG00000022267.16",141.867265335147,-0.0735491406983034,0.02307020020923,-3.18805818897391,0.00143231709582049,0.00421076224770379
"ENSG00000022277.12",810.115333791008,-0.0502892483128094,0.0115498178758963,-4.35411613006988,1.33604871307706e-05,6.41945327604593e-05
"ENSG00000022567.9",1270.7556572653,-0.121305863347777,0.0216298578953245,-5.60825983854469,2.04371040599804e-08,1.674743482508e-07
"ENSG00000023171.16",131.805982183898,0.0658854111750137,0.0203933634280137,3.23072804579695,0.00123475361528203,0.00370310362596298
"ENSG00000023287.12",1699.6430635296,-0.042822739744215,0.0147984648220602,-2.89372852245989,0.00380697153894147,0.0100307195756383
"ENSG00000023330.14",189.837958742864,-0.0300100436737164,0.0124700958734097,-2.40656078175852,0.0161035240586389,0.035217001187524
"ENSG00000023445.13",2300.31797742752,-0.0880671439357551,0.0196333928410383,-4.48557947415357,7.27160353190737e-06,3.67600810459772e-05
"ENSG00000023734.10",152.348295880126,0.0366302874344703,0.015324594267342,2.39029411124656,0.0168348852724525,0.036554118997013
"ENSG00000023839.10",68.4337308871735,-0.0872929167321009,0.0142153014027492,-6.1407714306514,8.21216791317393e-10,8.29810680539681e-09
"ENSG00000023902.13",1171.57971537577,-0.0371152433509957,0.0122878791055212,-3.020475952951,0.00252377747890739,0.0069832148140974
"ENSG00000023909.9",257.189097630321,0.108264659762795,0.013605939189446,7.95716181406828,1.76030435809831e-15,3.40875881749749e-14
"ENSG00000024048.10",4496.71834821065,-0.0505839960678253,0.0116714823709657,-4.3339821335514,1.46436064453662e-05,6.94987625141591e-05
"ENSG00000024862.17",249.850511889024,-0.0418709694667789,0.00983703486773396,-4.25646244318174,2.0768690535406e-05,9.5556879530265e-05
"ENSG00000025039.14",320.013468048901,-0.105718439966171,0.0153154928506703,-6.90271224027533,5.10189130966763e-12,6.74393400648273e-11
"ENSG00000025293.16",965.986030236716,-0.0384732212718819,0.00621114943434673,-6.19421923084489,5.85746519343162e-10,6.05618372180330e-09
"ENSG00000026025.15",7545.75938109889,-0.050923898286269,0.0142385995810845,-3.57646817696312,0.00034826769061247,0.00120972223604874
"ENSG00000026297.15",1704.02966671966,-0.115580607684288,0.0188643898729592,-6.12692000444521,8.95964892178547e-10,9.00891643353135e-09
"ENSG00000026508.17",3453.11993124135,-0.0265162861776802,0.00891075957711343,-2.97576047790417,0.00292263032447732,0.00794935574868461
"ENSG00000026652.13",287.036581436266,0.235569530781244,0.0145402712026888,16.2011786092189,4.94697737928069e-59,5.10655729474135e-57
"ENSG00000026751.16",484.990713940213,0.423210894477561,0.0181983291028908,23.2554808787546,1.25201948941873e-119,4.4516248512666e-117
"ENSG00000026950.16",2519.13480328752,0.121063811663836,0.0120985283697512,10.0064907039868,1.42725721233811e-23,4.69637334651102e-22
"ENSG00000027075.14",1843.11431175775,0.138654873066124,0.0112286144635397,12.3483510379976,4.97200772039878e-35,2.96007901493509e-33
"ENSG00000027697.13",2215.48940250832,-0.08132380387737,0.0160399747802853,-5.07007055755006,3.97668247798478e-07,2.60899721774501e-06
"ENSG00000027869.11",46.9713411827344,0.260359303223235,0.0278273481104656,9.35623840941266,8.2626011204549e-21,2.2646958103174e-19
"ENSG00000028116.16",298.92657888206,0.0865970916694647,0.0147867209857889,5.85640939277143,4.72981442455512e-09,4.2738368532784e-08
"ENSG00000028203.17",386.954730801003,0.0404115350195444,0.00925774182699446,4.36516115643982,1.27029071471166e-05,6.13342932791748e-05
"ENSG00000028277.21",224.068171319638,-0.0658807611827224,0.0222559996263713,-2.96013489794723,0.00307504362867497,0.00830092029971732
"ENSG00000028528.14",1230.90743530288,-0.0181547014558377,0.0066597852326511,-2.72601905641493,0.00641032972358367,0.0158096763895705
"ENSG00000028839.9",319.994694906195,0.0508844993028336,0.0125297827806647,4.06108391450776,4.88454096201876e-05,0.000207301473189125
"ENSG00000029639.10",158.565493485291,0.0226367553724574,0.00974548861344213,2.3227932708509,0.0201902607516306,0.0427943927174817
"ENSG00000030066.13",641.529052677829,-0.0384963894713416,0.00775386796421722,-4.96479816899074,6.87725525251996e-07,4.27739879651387e-06
"ENSG00000030110.12",189.610821110397,0.062381844859601,0.0183236252774137,3.4044488421456,0.000662977173765152,0.00213648233237511
"ENSG00000031081.10",223.113673976079,-0.0347079501820911,0.0143161238151071,-2.42439578131236,0.0153338838616037,0.0338111478774379
"ENSG00000032219.18",1122.00063431466,-0.043079481266659,0.0139686394932146,-3.08401410800138,0.00204227910542425,0.0057860054336942
"ENSG00000032389.12",178.04419144574,0.0426133690464584,0.0114528218239938,3.72077464413032,0.000198612614380146,0.000731159466225445
"ENSG00000033011.11",112.389526867091,0.0416693049881839,0.0115444544592999,3.60946505831779,0.000306829098655876,0.00108074090885944
"ENSG00000033170.16",324.488895284885,-0.0306632197199324,0.0116490043562638,-2.63226098833455,0.00848186788809241,0.0201126174449024
"ENSG00000033327.12",851.532447481023,-0.119067606236835,0.0208230233765938,-5.71807484837546,1.07737687469771e-08,9.21819785837617e-08
"ENSG00000033627.16",480.21259953662,-0.0642515384960174,0.01294168573759,-4.96469623809474,6.88086806563651e-07,4.27756732589351e-06
"ENSG00000033800.13",2137.59452322008,-0.0420390950459434,0.00964646165462995,-4.3579808380585,1.31267873460235e-05,6.3214024841648e-05
"ENSG00000033867.16",1161.57476942832,0.153176377477372,0.0136448522416965,11.2259462223629,3.04113491625952e-29,1.33310023726445e-27
"ENSG00000034053.14",330.816190600442,0.0695843529610207,0.0205675179836311,3.38321585601141,0.000716422992753077,0.00229083545022218
"ENSG00000034510.5",4366.00853591791,0.038693520805172,0.015571286190538,2.48492772733728,0.0129577738531338,0.029241802771529
"ENSG00000034677.12",1504.31926010066,0.074569403088385,0.00921943087404299,8.08828702196062,6.0509679932378e-16,1.21972268210148e-14
"ENSG00000035115.21",439.618656409209,-0.0803592070726697,0.0115710525494753,-6.94484851132351,3.78866655852095e-12,5.11549915074559e-11
"ENSG00000035141.7",143.244686571026,0.0271581523295098,0.0103571070016009,2.62217550956188,0.00873704241271367,0.0206412223851486
"ENSG00000035664.11",627.96033322374,-0.072987171669319,0.0202060178714844,-3.61215020859314,0.000303668573018522,0.00107080851429711
"ENSG00000035720.7",87.4570042807369,-0.18546792688434,0.0267658765689153,-6.92926780883887,4.2302431678937e-12,5.66985471717689e-11
"ENSG00000035862.12",241.091736832217,-0.0937665310744923,0.0223147628472075,-4.2019954106851,2.64572498888428e-05,0.000118700595365296
"ENSG00000036257.12",1253.22630640033,-0.0397494618314933,0.0104869885428418,-3.79035999411151,0.00015042910496296,0.000568494993659845
"ENSG00000036448.9",151.49414609729,-0.15733605505903,0.0695896237347203,-2.26091257022461,0.0237646715750849,0.0491974439852962
"ENSG00000037474.14",632.828367167033,0.0185625899948643,0.00786352166499029,2.36059500891414,0.018245643983653,0.039126192493007
"ENSG00000037637.10",477.458367351571,-0.0214415420790259,0.00773717972396378,-2.77123484835393,0.00558441334078006,0.0139883543565528
"ENSG00000038002.8",153.092128748048,0.052222115882212,0.0123491398952694,4.22880591888158,2.34934901793424e-05,0.00010667494653976
"ENSG00000038210.12",144.752109685948,0.100546764414268,0.0196506840463066,5.11670556492238,3.10918397471656e-07,2.07603311822493e-06
"ENSG00000038219.12",4300.06703127465,-0.0725938672071481,0.0125751801011641,-5.77278946489427,7.7969839202877e-09,6.82636075100428e-08
"ENSG00000038382.18",639.177842459247,-0.0377704793290645,0.0155780183165638,-2.42460103470952,0.0153252182917134,0.0337978625316905
"ENSG00000038427.15",12039.1730529402,-0.0622382872464807,0.0160692082836567,-3.87313961881873,0.00010744223488558,0.000420955190246534
"ENSG00000039319.16",1764.31763978276,-0.0776692979234264,0.0155410571519736,-4.99768433793856,5.80228632903132e-07,3.67305959503466e-06
"ENSG00000039523.19",207.227613010721,-0.0975784317844766,0.024329075138671,-4.01077440175175,6.05199174232637e-05,0.000251511345135641
"ENSG00000040199.18",408.195038646443,0.0452241403403531,0.0188998636695145,2.3928289183006,0.016719034899317,0.0363642560257023
"ENSG00000040275.16",60.4369483132572,0.0358161632227397,0.0148379999636032,2.41381340548556,0.0157865446389104,0.0346184292235829
"ENSG00000040933.15",2350.4119778673,0.0549269481805993,0.00909839702886732,6.03699179166699,1.57013706724727e-09,1.51338512505761e-08
"ENSG00000041802.10",347.29764309954,0.0427871616841822,0.00953462393332605,4.48755629832758,7.2044777483664e-06,3.65072506647229e-05
"ENSG00000042286.14",30.4091781351811,0.0720770449321908,0.020312421587035,3.54842206397468,0.000387546669072222,0.0013302755066035
"ENSG00000042317.16",44.4371274142707,0.0993095534165029,0.0160802071264169,6.17588770068485,6.57927415080265e-10,6.75338485407169e-09
"ENSG00000042445.13",162.815019668517,0.0750203181416003,0.012326372863861,6.08616329963116,1.15648488989434e-09,1.14308931201911e-08
"ENSG00000042493.15",306.245061952794,-0.0620571190573374,0.021193490194366,-2.92812172455835,0.00341016509419574,0.00908229278333758
"ENSG00000042832.11",104.836384097612,-0.0920681107131822,0.0246705277242579,-3.73190682186558,0.000190035799305777,0.000702819483130294
"ENSG00000042980.12",525.063865354588,-0.122977055024852,0.0208792979229038,-5.88990374479744,3.86420624573913e-09,3.53804291455371e-08
"ENSG00000043143.20",735.747133813041,0.0403562489526587,0.0155812232150833,2.59005653122228,0.0095960172123124,0.0224550311366725
"ENSG00000044446.11",491.444638138002,-0.0424300774372571,0.0108268593643574,-3.91896449462889,8.89302123581151e-05,0.000353841068754701
"ENSG00000046651.14",641.430105016631,0.0472346714794705,0.00974368891671478,4.84771957348124,1.24888769152005e-06,7.40424384041533e-06
"ENSG00000047056.14",765.58337428488,0.0240637337633734,0.00808860835539221,2.9750153185908,0.0029297391731179,0.00796699838876334
"ENSG00000047230.14",87.6579242730758,-0.0395680886669257,0.0112179681661927,-3.52720636043263,0.000419969305395732,0.00142324784460296
