"gene_id","mod_num","mod_color"
"ENSG00000118495",2,"blue"
"ENSG00000118503",1,"turquoise"
"ENSG00000118508",2,"blue"
"ENSG00000118513",8,"pink"
"ENSG00000118515",2,"blue"
"ENSG00000118564",3,"brown"
"ENSG00000118640",4,"yellow"
"ENSG00000118777",10,"purple"
"ENSG00000118894",2,"blue"
"ENSG00000118900",2,"blue"
"ENSG00000118922",1,"turquoise"
"ENSG00000118965",1,"turquoise"
"ENSG00000119048",3,"brown"
"ENSG00000119121",2,"blue"
"ENSG00000119138",1,"turquoise"
"ENSG00000119242",3,"brown"
"ENSG00000119326",10,"purple"
"ENSG00000119401",2,"blue"
"ENSG00000119408",1,"turquoise"
"ENSG00000119421",1,"turquoise"
"ENSG00000119471",3,"brown"
"ENSG00000119535",2,"blue"
"ENSG00000119632",4,"yellow"
"ENSG00000119636",10,"purple"
"ENSG00000119640",2,"blue"
"ENSG00000119661",2,"blue"
"ENSG00000119669",2,"blue"
"ENSG00000119682",2,"blue"
"ENSG00000119711",3,"brown"
"ENSG00000119714",8,"pink"
"ENSG00000119737",6,"red"
"ENSG00000119772",4,"yellow"
"ENSG00000119801",3,"brown"
"ENSG00000119862",2,"blue"
"ENSG00000119866",9,"magenta"
"ENSG00000119900",3,"brown"
"ENSG00000119927",1,"turquoise"
"ENSG00000119943",6,"red"
"ENSG00000119965",1,"turquoise"
"ENSG00000119969",2,"blue"
"ENSG00000119979",2,"blue"
"ENSG00000120051",2,"blue"
"ENSG00000120053",3,"brown"
"ENSG00000120093",3,"brown"
"ENSG00000120129",2,"blue"
"ENSG00000120159",4,"yellow"
"ENSG00000120162",9,"magenta"
"ENSG00000120217",2,"blue"
"ENSG00000120254",3,"brown"
"ENSG00000120262",2,"blue"
"ENSG00000120280",3,"brown"
"ENSG00000120318",1,"turquoise"
"ENSG00000120334",1,"turquoise"
"ENSG00000120509",0,"grey"
"ENSG00000120594",2,"blue"
"ENSG00000120696",3,"brown"
"ENSG00000120697",4,"yellow"
"ENSG00000120708",1,"turquoise"
"ENSG00000120709",1,"turquoise"
"ENSG00000120733",1,"turquoise"
"ENSG00000120805",4,"yellow"
"ENSG00000120832",1,"turquoise"
"ENSG00000120833",1,"turquoise"
"ENSG00000120868",2,"blue"
"ENSG00000120896",6,"red"
"ENSG00000120910",2,"blue"
"ENSG00000120913",1,"turquoise"
"ENSG00000120915",7,"black"
"ENSG00000120949",1,"turquoise"
"ENSG00000121039",8,"pink"
"ENSG00000121060",2,"blue"
"ENSG00000121064",2,"blue"
"ENSG00000121152",10,"purple"
"ENSG00000121289",6,"red"
"ENSG00000121316",2,"blue"
"ENSG00000121350",4,"yellow"
"ENSG00000121406",2,"blue"
"ENSG00000121413",7,"black"
"ENSG00000121621",10,"purple"
"ENSG00000121691",2,"blue"
"ENSG00000121749",6,"red"
"ENSG00000121775",1,"turquoise"
"ENSG00000121807",3,"brown"
"ENSG00000121864",4,"yellow"
"ENSG00000121879",6,"red"
"ENSG00000121903",2,"blue"
"ENSG00000121957",2,"blue"
"ENSG00000121966",2,"blue"
"ENSG00000121989",1,"turquoise"
"ENSG00000122043",7,"black"
"ENSG00000122122",1,"turquoise"
"ENSG00000122126",0,"grey"
"ENSG00000122188",2,"blue"
"ENSG00000122203",10,"purple"
"ENSG00000122223",8,"pink"
"ENSG00000122224",3,"brown"
"ENSG00000122359",1,"turquoise"
"ENSG00000122378",0,"grey"
"ENSG00000122417",4,"yellow"
"ENSG00000122484",4,"yellow"
"ENSG00000122547",1,"turquoise"
"ENSG00000122786",0,"grey"
"ENSG00000122862",3,"brown"
"ENSG00000122966",10,"purple"
"ENSG00000122986",1,"turquoise"
"ENSG00000123066",2,"blue"
"ENSG00000123106",10,"purple"
"ENSG00000123131",4,"yellow"
"ENSG00000123146",1,"turquoise"
"ENSG00000123159",3,"brown"
"ENSG00000123178",1,"turquoise"
"ENSG00000123191",1,"turquoise"
"ENSG00000123213",0,"grey"
"ENSG00000123240",10,"purple"
"ENSG00000123329",1,"turquoise"
"ENSG00000123352",3,"brown"
"ENSG00000123453",7,"black"
"ENSG00000123545",4,"yellow"
"ENSG00000123552",1,"turquoise"
"ENSG00000123612",7,"black"
"ENSG00000123636",2,"blue"
"ENSG00000123643",1,"turquoise"
"ENSG00000123684",3,"brown"
"ENSG00000123700",2,"blue"
"ENSG00000123737",1,"turquoise"
"ENSG00000123739",4,"yellow"
"ENSG00000123810",2,"blue"
"ENSG00000123836",2,"blue"
"ENSG00000123908",1,"turquoise"
"ENSG00000123933",10,"purple"
"ENSG00000124019",0,"grey"
"ENSG00000124074",1,"turquoise"
"ENSG00000124102",2,"blue"
"ENSG00000124104",1,"turquoise"
"ENSG00000124107",2,"blue"
"ENSG00000124126",1,"turquoise"
"ENSG00000124203",3,"brown"
"ENSG00000124215",2,"blue"
"ENSG00000124222",1,"turquoise"
"ENSG00000124224",2,"blue"
"ENSG00000124225",9,"magenta"
"ENSG00000124256",2,"blue"
"ENSG00000124299",0,"grey"
"ENSG00000124357",1,"turquoise"
"ENSG00000124374",2,"blue"
"ENSG00000124380",4,"yellow"
"ENSG00000124383",1,"turquoise"
"ENSG00000124406",4,"yellow"
"ENSG00000124422",1,"turquoise"
"ENSG00000124491",2,"blue"
"ENSG00000124496",4,"yellow"
"ENSG00000124549",1,"turquoise"
"ENSG00000124570",0,"grey"
"ENSG00000124574",6,"red"
"ENSG00000124588",2,"blue"
"ENSG00000124635",0,"grey"
"ENSG00000124731",2,"blue"
"ENSG00000124766",0,"grey"
"ENSG00000124767",1,"turquoise"
"ENSG00000124782",4,"yellow"
"ENSG00000124802",4,"yellow"
"ENSG00000124813",2,"blue"
"ENSG00000124942",8,"pink"
"ENSG00000125037",10,"purple"
"ENSG00000125148",10,"purple"
"ENSG00000125245",1,"turquoise"
"ENSG00000125249",4,"yellow"
"ENSG00000125354",7,"black"
"ENSG00000125384",1,"turquoise"
"ENSG00000125430",2,"blue"
"ENSG00000125457",0,"grey"
"ENSG00000125459",3,"brown"
"ENSG00000125505",1,"turquoise"
"ENSG00000125510",1,"turquoise"
"ENSG00000125520",6,"red"
"ENSG00000125538",2,"blue"
"ENSG00000125652",0,"grey"
"ENSG00000125731",7,"black"
"ENSG00000125744",1,"turquoise"
"ENSG00000125746",3,"brown"
"ENSG00000125753",2,"blue"
"ENSG00000125772",3,"brown"
"ENSG00000125780",2,"blue"
"ENSG00000125810",2,"blue"
"ENSG00000125817",0,"grey"
"ENSG00000125827",2,"blue"
"ENSG00000125834",1,"turquoise"
"ENSG00000125868",4,"yellow"
"ENSG00000125870",4,"yellow"
"ENSG00000125898",1,"turquoise"
"ENSG00000125900",1,"turquoise"
"ENSG00000126016",8,"pink"
"ENSG00000126107",6,"red"
"ENSG00000126217",7,"black"
"ENSG00000126262",2,"blue"
"ENSG00000126264",8,"pink"
"ENSG00000126353",7,"black"
"ENSG00000126561",1,"turquoise"
"ENSG00000126759",2,"blue"
"ENSG00000126777",4,"yellow"
"ENSG00000126787",10,"purple"
"ENSG00000126790",2,"blue"
"ENSG00000126870",2,"blue"
"ENSG00000126883",2,"blue"
"ENSG00000126945",3,"brown"
"ENSG00000126953",2,"blue"
"ENSG00000126970",7,"black"
"ENSG00000127081",4,"yellow"
"ENSG00000127084",1,"turquoise"
"ENSG00000127124",6,"red"
"ENSG00000127220",1,"turquoise"
"ENSG00000127334",1,"turquoise"
"ENSG00000127418",6,"red"
"ENSG00000127507",1,"turquoise"
"ENSG00000127511",6,"red"
"ENSG00000127526",1,"turquoise"
"ENSG00000127527",1,"turquoise"
"ENSG00000127554",2,"blue"
"ENSG00000127663",1,"turquoise"
"ENSG00000127914",4,"yellow"
"ENSG00000127922",4,"yellow"
"ENSG00000127946",1,"turquoise"
"ENSG00000127947",2,"blue"
"ENSG00000127948",2,"blue"
"ENSG00000127952",2,"blue"
"ENSG00000127954",2,"blue"
"ENSG00000127989",4,"yellow"
"ENSG00000128011",1,"turquoise"
"ENSG00000128016",1,"turquoise"
"ENSG00000128050",1,"turquoise"
"ENSG00000128191",6,"red"
"ENSG00000128203",0,"grey"
"ENSG00000128228",8,"pink"
"ENSG00000128268",0,"grey"
"ENSG00000128294",1,"turquoise"
"ENSG00000128311",2,"blue"
"ENSG00000128335",2,"blue"
"ENSG00000128383",2,"blue"
"ENSG00000128534",4,"yellow"
"ENSG00000128536",7,"black"
"ENSG00000128590",4,"yellow"
"ENSG00000128594",2,"blue"
"ENSG00000128596",3,"brown"
"ENSG00000128626",2,"blue"
"ENSG00000128791",4,"yellow"
"ENSG00000128815",1,"turquoise"
"ENSG00000128891",9,"magenta"
"ENSG00000128918",2,"blue"
"ENSG00000128923",4,"yellow"
"ENSG00000128928",3,"brown"
"ENSG00000129116",8,"pink"
"ENSG00000129292",3,"brown"
"ENSG00000129295",2,"blue"
"ENSG00000129353",1,"turquoise"
"ENSG00000129422",0,"grey"
"ENSG00000129450",1,"turquoise"
"ENSG00000129467",1,"turquoise"
"ENSG00000129473",4,"yellow"
"ENSG00000129484",2,"blue"
"ENSG00000129493",2,"blue"
"ENSG00000129521",0,"grey"
"ENSG00000129595",8,"pink"
"ENSG00000129657",2,"blue"
"ENSG00000129667",6,"red"
"ENSG00000129911",1,"turquoise"
"ENSG00000129933",1,"turquoise"
"ENSG00000129968",8,"pink"
"ENSG00000129993",1,"turquoise"
"ENSG00000130038",6,"red"
"ENSG00000130066",3,"brown"
"ENSG00000130150",3,"brown"
"ENSG00000130164",6,"red"
"ENSG00000130303",0,"grey"
"ENSG00000130313",1,"turquoise"
"ENSG00000130340",7,"black"
"ENSG00000130348",9,"magenta"
"ENSG00000130349",1,"turquoise"
"ENSG00000130363",2,"blue"
"ENSG00000130382",1,"turquoise"
"ENSG00000130429",2,"blue"
"ENSG00000130475",1,"turquoise"
"ENSG00000130511",6,"red"
"ENSG00000130518",1,"turquoise"
"ENSG00000130598",2,"blue"
"ENSG00000130653",6,"red"
"ENSG00000130703",2,"blue"
"ENSG00000130734",10,"purple"
"ENSG00000130755",3,"brown"
"ENSG00000130758",6,"red"
"ENSG00000130766",1,"turquoise"
"ENSG00000130775",1,"turquoise"
"ENSG00000130813",1,"turquoise"
"ENSG00000130939",1,"turquoise"
"ENSG00000130940",6,"red"
"ENSG00000130956",7,"black"
"ENSG00000130985",1,"turquoise"
"ENSG00000131016",0,"grey"
"ENSG00000131018",8,"pink"
"ENSG00000131042",1,"turquoise"
"ENSG00000131069",1,"turquoise"
"ENSG00000131089",3,"brown"
"ENSG00000131116",0,"grey"
"ENSG00000131149",1,"turquoise"
"ENSG00000131188",1,"turquoise"
"ENSG00000131196",6,"red"
"ENSG00000131236",2,"blue"
"ENSG00000131238",2,"blue"
"ENSG00000131355",2,"blue"
"ENSG00000131389",2,"blue"
"ENSG00000131437",1,"turquoise"
"ENSG00000131467",1,"turquoise"
"ENSG00000131471",1,"turquoise"
"ENSG00000131480",1,"turquoise"
"ENSG00000131626",1,"turquoise"
"ENSG00000131634",7,"black"
"ENSG00000131669",2,"blue"
"ENSG00000131724",2,"blue"
"ENSG00000131747",10,"purple"
"ENSG00000131759",1,"turquoise"
"ENSG00000131781",0,"grey"
"ENSG00000131788",6,"red"
"ENSG00000131845",1,"turquoise"
"ENSG00000131848",6,"red"
"ENSG00000131849",1,"turquoise"
"ENSG00000131873",2,"blue"
"ENSG00000131899",6,"red"
"ENSG00000131979",0,"grey"
"ENSG00000132122",2,"blue"
"ENSG00000132155",2,"blue"
"ENSG00000132185",9,"magenta"
"ENSG00000132205",1,"turquoise"
"ENSG00000132274",0,"grey"
"ENSG00000132326",6,"red"
"ENSG00000132334",2,"blue"
"ENSG00000132357",2,"blue"
"ENSG00000132359",1,"turquoise"
"ENSG00000132361",6,"red"
"ENSG00000132386",0,"grey"
"ENSG00000132394",6,"red"
"ENSG00000132405",2,"blue"
"ENSG00000132432",4,"yellow"
"ENSG00000132436",1,"turquoise"
"ENSG00000132467",4,"yellow"
"ENSG00000132475",2,"blue"
"ENSG00000132510",1,"turquoise"
"ENSG00000132530",0,"grey"
"ENSG00000132589",1,"turquoise"
"ENSG00000132623",1,"turquoise"
"ENSG00000132635",3,"brown"
"ENSG00000132640",0,"grey"
"ENSG00000132646",1,"turquoise"
"ENSG00000132670",10,"purple"
"ENSG00000132694",1,"turquoise"
"ENSG00000132704",9,"magenta"
"ENSG00000132718",8,"pink"
"ENSG00000132749",1,"turquoise"
"ENSG00000132823",2,"blue"
"ENSG00000132825",2,"blue"
"ENSG00000132849",7,"black"
"ENSG00000132879",3,"brown"
"ENSG00000132906",1,"turquoise"
"ENSG00000132963",6,"red"
"ENSG00000132964",10,"purple"
"ENSG00000132965",2,"blue"
"ENSG00000133048",2,"blue"
"ENSG00000133063",2,"blue"
"ENSG00000133065",6,"red"
"ENSG00000133067",8,"pink"
"ENSG00000133103",4,"yellow"
"ENSG00000133104",3,"brown"
"ENSG00000133106",0,"grey"
"ENSG00000133111",1,"turquoise"
"ENSG00000133134",1,"turquoise"
"ENSG00000133138",4,"yellow"
"ENSG00000133246",1,"turquoise"
"ENSG00000133247",1,"turquoise"
"ENSG00000133256",2,"blue"
"ENSG00000133302",6,"red"
"ENSG00000133313",3,"brown"
"ENSG00000133318",2,"blue"
"ENSG00000133321",2,"blue"
"ENSG00000133393",4,"yellow"
"ENSG00000133424",9,"magenta"
"ENSG00000133460",3,"brown"
"ENSG00000133731",4,"yellow"
"ENSG00000133739",4,"yellow"
"ENSG00000133740",9,"magenta"
"ENSG00000133742",10,"purple"
"ENSG00000133789",9,"magenta"
"ENSG00000133805",1,"turquoise"
"ENSG00000133812",2,"blue"
"ENSG00000133818",1,"turquoise"
"ENSG00000133874",1,"turquoise"
"ENSG00000133935",2,"blue"
"ENSG00000133961",2,"blue"
"ENSG00000133962",2,"blue"
"ENSG00000133985",0,"grey"
"ENSG00000134049",4,"yellow"
"ENSG00000134057",10,"purple"
"ENSG00000134061",9,"magenta"
"ENSG00000134107",1,"turquoise"
"ENSG00000134146",1,"turquoise"
"ENSG00000134152",3,"brown"
"ENSG00000134202",0,"grey"
"ENSG00000134242",4,"yellow"
"ENSG00000134243",1,"turquoise"
"ENSG00000134250",1,"turquoise"
"ENSG00000134278",0,"grey"
"ENSG00000134285",6,"red"
"ENSG00000134291",2,"blue"
"ENSG00000134294",6,"red"
"ENSG00000134297",1,"turquoise"
"ENSG00000134321",0,"grey"
"ENSG00000134352",7,"black"
"ENSG00000134369",6,"red"
"ENSG00000134375",4,"yellow"
"ENSG00000134460",7,"black"
"ENSG00000134463",2,"blue"
"ENSG00000134470",1,"turquoise"
"ENSG00000134489",0,"grey"
"ENSG00000134539",8,"pink"
"ENSG00000134545",0,"grey"
"ENSG00000134571",1,"turquoise"
"ENSG00000134574",6,"red"
"ENSG00000134575",6,"red"
"ENSG00000134594",1,"turquoise"
"ENSG00000134686",2,"blue"
"ENSG00000134698",2,"blue"
"ENSG00000134709",7,"black"
"ENSG00000134755",2,"blue"
"ENSG00000134765",7,"black"
"ENSG00000134779",10,"purple"
"ENSG00000134809",0,"grey"
"ENSG00000134815",1,"turquoise"
"ENSG00000134830",2,"blue"
"ENSG00000134864",2,"blue"
"ENSG00000134897",1,"turquoise"
"ENSG00000134905",1,"turquoise"
"ENSG00000134909",3,"brown"
"ENSG00000134954",7,"black"
"ENSG00000134982",3,"brown"
"ENSG00000134986",0,"grey"
"ENSG00000134996",2,"blue"
"ENSG00000135046",4,"yellow"
"ENSG00000135049",3,"brown"
"ENSG00000135074",1,"turquoise"
"ENSG00000135077",0,"grey"
"ENSG00000135083",2,"blue"
"ENSG00000135114",2,"blue"
"ENSG00000135127",3,"brown"
"ENSG00000135144",9,"magenta"
"ENSG00000135185",1,"turquoise"
"ENSG00000135205",3,"brown"
"ENSG00000135211",3,"brown"
"ENSG00000135299",2,"blue"
"ENSG00000135318",9,"magenta"
"ENSG00000135362",8,"pink"
"ENSG00000135365",2,"blue"
"ENSG00000135407",2,"blue"
"ENSG00000135414",2,"blue"
"ENSG00000135426",7,"black"
"ENSG00000135441",0,"grey"
"ENSG00000135451",10,"purple"
"ENSG00000135469",2,"blue"
"ENSG00000135503",1,"turquoise"
"ENSG00000135506",1,"turquoise"
"ENSG00000135519",1,"turquoise"
"ENSG00000135525",2,"blue"
"ENSG00000135537",1,"turquoise"
"ENSG00000135596",1,"turquoise"
"ENSG00000135605",0,"grey"
"ENSG00000135622",3,"brown"
"ENSG00000135631",8,"pink"
"ENSG00000135636",1,"turquoise"
"ENSG00000135655",3,"brown"
"ENSG00000135677",2,"blue"
"ENSG00000135678",1,"turquoise"
"ENSG00000135679",2,"blue"
"ENSG00000135698",1,"turquoise"
"ENSG00000135709",1,"turquoise"
"ENSG00000135722",6,"red"
"ENSG00000135736",3,"brown"
"ENSG00000135749",3,"brown"
"ENSG00000135766",2,"blue"
"ENSG00000135838",2,"blue"
"ENSG00000135842",2,"blue"
"ENSG00000135862",9,"magenta"
"ENSG00000135898",0,"grey"
"ENSG00000135899",1,"turquoise"
"ENSG00000135912",1,"turquoise"
"ENSG00000135916",0,"grey"
"ENSG00000135929",1,"turquoise"
"ENSG00000135956",1,"turquoise"
"ENSG00000135960",7,"black"
"ENSG00000135972",1,"turquoise"
"ENSG00000135976",1,"turquoise"
"ENSG00000136014",1,"turquoise"
"ENSG00000136026",2,"blue"
"ENSG00000136040",2,"blue"
"ENSG00000136048",2,"blue"
"ENSG00000136051",3,"brown"
"ENSG00000136068",3,"brown"
"ENSG00000136111",7,"black"
"ENSG00000136122",4,"yellow"
"ENSG00000136143",1,"turquoise"
"ENSG00000136153",7,"black"
"ENSG00000136156",2,"blue"
"ENSG00000136161",2,"blue"
"ENSG00000136193",0,"grey"
"ENSG00000136213",6,"red"
"ENSG00000136250",1,"turquoise"
"ENSG00000136371",2,"blue"
"ENSG00000136404",2,"blue"
"ENSG00000136492",10,"purple"
"ENSG00000136514",0,"grey"
"ENSG00000136522",4,"yellow"
"ENSG00000136536",3,"brown"
"ENSG00000136542",10,"purple"
"ENSG00000136573",9,"magenta"
"ENSG00000136603",6,"red"
"ENSG00000136628",1,"turquoise"
"ENSG00000136630",2,"blue"
"ENSG00000136636",4,"yellow"
"ENSG00000136689",2,"blue"
"ENSG00000136717",3,"brown"
"ENSG00000136720",1,"turquoise"
"ENSG00000136770",4,"yellow"
"ENSG00000136824",4,"yellow"
"ENSG00000136826",1,"turquoise"
"ENSG00000136866",4,"yellow"
"ENSG00000136867",2,"blue"
"ENSG00000136868",2,"blue"
"ENSG00000136869",2,"blue"
"ENSG00000136895",3,"brown"
"ENSG00000136997",7,"black"
"ENSG00000136999",2,"blue"
"ENSG00000137070",7,"black"
"ENSG00000137073",10,"purple"
"ENSG00000137076",1,"turquoise"
"ENSG00000137078",2,"blue"
"ENSG00000137101",9,"magenta"
"ENSG00000137106",0,"grey"
"ENSG00000137124",2,"blue"
"ENSG00000137133",2,"blue"
"ENSG00000137161",1,"turquoise"
"ENSG00000137168",1,"turquoise"
"ENSG00000137177",2,"blue"
"ENSG00000137185",0,"grey"
"ENSG00000137198",10,"purple"
"ENSG00000137200",0,"grey"
"ENSG00000137207",1,"turquoise"
"ENSG00000137261",2,"blue"
"ENSG00000137265",9,"magenta"
"ENSG00000137266",10,"purple"
"ENSG00000137269",1,"turquoise"
"ENSG00000137274",2,"blue"
"ENSG00000137310",2,"blue"
"ENSG00000137312",2,"blue"
"ENSG00000137331",2,"blue"
"ENSG00000137337",3,"brown"
"ENSG00000137364",4,"yellow"
"ENSG00000137393",2,"blue"
"ENSG00000137441",8,"pink"
"ENSG00000137462",2,"blue"
"ENSG00000137478",1,"turquoise"
"ENSG00000137486",1,"turquoise"
"ENSG00000137492",4,"yellow"
"ENSG00000137496",6,"red"
"ENSG00000137497",3,"brown"
"ENSG00000137501",8,"pink"
"ENSG00000137502",9,"magenta"
"ENSG00000137504",4,"yellow"
"ENSG00000137509",2,"blue"
"ENSG00000137575",2,"blue"
"ENSG00000137601",10,"purple"
"ENSG00000137628",0,"grey"
"ENSG00000137642",2,"blue"
"ENSG00000137692",4,"yellow"
"ENSG00000137700",3,"brown"
"ENSG00000137710",4,"yellow"
"ENSG00000137714",4,"yellow"
"ENSG00000137760",1,"turquoise"
"ENSG00000137801",1,"turquoise"
"ENSG00000137802",6,"red"
"ENSG00000137824",3,"brown"
"ENSG00000137877",6,"red"
"ENSG00000137880",0,"grey"
"ENSG00000137942",0,"grey"
"ENSG00000137965",0,"grey"
"ENSG00000138002",3,"brown"
"ENSG00000138050",1,"turquoise"
"ENSG00000138061",3,"brown"
"ENSG00000138092",6,"red"
"ENSG00000138160",10,"purple"
"ENSG00000138161",2,"blue"
"ENSG00000138166",0,"grey"
"ENSG00000138172",6,"red"
"ENSG00000138182",4,"yellow"
"ENSG00000138185",2,"blue"
"ENSG00000138190",3,"brown"
"ENSG00000138311",8,"pink"
"ENSG00000138376",10,"purple"
"ENSG00000138378",1,"turquoise"
"ENSG00000138382",4,"yellow"
"ENSG00000138385",4,"yellow"
"ENSG00000138411",2,"blue"
"ENSG00000138430",4,"yellow"
"ENSG00000138433",3,"brown"
"ENSG00000138434",3,"brown"
"ENSG00000138439",0,"grey"
"ENSG00000138449",2,"blue"
"ENSG00000138463",2,"blue"
"ENSG00000138468",6,"red"
"ENSG00000138496",2,"blue"
"ENSG00000138621",1,"turquoise"
"ENSG00000138639",0,"grey"
"ENSG00000138640",0,"grey"
"ENSG00000138658",4,"yellow"
"ENSG00000138663",4,"yellow"
"ENSG00000138678",2,"blue"
"ENSG00000138686",4,"yellow"
"ENSG00000138722",0,"grey"
"ENSG00000138738",2,"blue"
"ENSG00000138744",0,"grey"
"ENSG00000138750",10,"purple"
"ENSG00000138756",2,"blue"
"ENSG00000138758",2,"blue"
"ENSG00000138764",3,"brown"
"ENSG00000138772",2,"blue"
"ENSG00000138778",10,"purple"
"ENSG00000138794",1,"turquoise"
"ENSG00000138795",7,"black"
"ENSG00000138801",2,"blue"
"ENSG00000138829",1,"turquoise"
"ENSG00000138835",1,"turquoise"
"ENSG00000139044",0,"grey"
"ENSG00000139055",4,"yellow"
"ENSG00000139083",1,"turquoise"
"ENSG00000139116",8,"pink"
"ENSG00000139117",4,"yellow"
"ENSG00000139132",2,"blue"
"ENSG00000139154",4,"yellow"
"ENSG00000139173",1,"turquoise"
"ENSG00000139174",9,"magenta"
"ENSG00000139178",1,"turquoise"
"ENSG00000139182",6,"red"
"ENSG00000139187",8,"pink"
"ENSG00000139192",1,"turquoise"
"ENSG00000139193",7,"black"
"ENSG00000139211",2,"blue"
"ENSG00000139289",1,"turquoise"
"ENSG00000139318",2,"blue"
"ENSG00000139343",4,"yellow"
"ENSG00000139350",4,"yellow"
"ENSG00000139354",10,"purple"
"ENSG00000139370",2,"blue"
"ENSG00000139405",3,"brown"
"ENSG00000139436",2,"blue"
"ENSG00000139505",3,"brown"
"ENSG00000139514",6,"red"
"ENSG00000139531",1,"turquoise"
"ENSG00000139537",1,"turquoise"
"ENSG00000139546",2,"blue"
"ENSG00000139579",2,"blue"
"ENSG00000139626",3,"brown"
"ENSG00000139629",0,"grey"
"ENSG00000139631",1,"turquoise"
"ENSG00000139714",0,"grey"
"ENSG00000139718",1,"turquoise"
"ENSG00000139725",6,"red"
"ENSG00000139737",1,"turquoise"
"ENSG00000139832",2,"blue"
"ENSG00000139842",10,"purple"
"ENSG00000139890",2,"blue"
"ENSG00000139946",2,"blue"
"ENSG00000139977",4,"yellow"
"ENSG00000140030",6,"red"
"ENSG00000140044",2,"blue"
"ENSG00000140090",1,"turquoise"
"ENSG00000140092",7,"black"
"ENSG00000140199",2,"blue"
"ENSG00000140263",1,"turquoise"
"ENSG00000140287",2,"blue"
"ENSG00000140320",6,"red"
"ENSG00000140332",1,"turquoise"
"ENSG00000140365",3,"brown"
"ENSG00000140391",9,"magenta"
"ENSG00000140398",0,"grey"
"ENSG00000140443",1,"turquoise"
"ENSG00000140450",2,"blue"
"ENSG00000140470",7,"black"
"ENSG00000140474",6,"red"
"ENSG00000140511",7,"black"
"ENSG00000140526",2,"blue"
"ENSG00000140545",7,"black"
"ENSG00000140548",1,"turquoise"
"ENSG00000140563",2,"blue"
"ENSG00000140575",2,"blue"
"ENSG00000140577",7,"black"
"ENSG00000140678",1,"turquoise"
"ENSG00000140691",6,"red"
"ENSG00000140743",7,"black"
"ENSG00000140749",2,"blue"
"ENSG00000140807",7,"black"
"ENSG00000140836",1,"turquoise"
"ENSG00000140848",1,"turquoise"
"ENSG00000140853",1,"turquoise"
"ENSG00000140932",2,"blue"
"ENSG00000140950",6,"red"
"ENSG00000140968",9,"magenta"
"ENSG00000140992",1,"turquoise"
"ENSG00000140993",4,"yellow"
"ENSG00000140995",2,"blue"
"ENSG00000141013",4,"yellow"
"ENSG00000141068",1,"turquoise"
"ENSG00000141096",1,"turquoise"
"ENSG00000141293",3,"brown"
"ENSG00000141295",3,"brown"
"ENSG00000141298",2,"blue"
"ENSG00000141384",7,"black"
"ENSG00000141401",2,"blue"
"ENSG00000141447",2,"blue"
"ENSG00000141458",6,"red"
"ENSG00000141469",10,"purple"
"ENSG00000141480",1,"turquoise"
"ENSG00000141499",0,"grey"
"ENSG00000141526",2,"blue"
"ENSG00000141540",6,"red"
"ENSG00000141543",2,"blue"
"ENSG00000141551",1,"turquoise"
"ENSG00000141556",6,"red"
"ENSG00000141562",1,"turquoise"
"ENSG00000141564",6,"red"
"ENSG00000141569",3,"brown"
"ENSG00000141576",7,"black"
"ENSG00000141622",4,"yellow"
"ENSG00000141642",1,"turquoise"
"ENSG00000141736",8,"pink"
"ENSG00000141905",1,"turquoise"
"ENSG00000141968",1,"turquoise"
"ENSG00000142046",2,"blue"
"ENSG00000142102",1,"turquoise"
"ENSG00000142166",2,"blue"
"ENSG00000142173",8,"pink"
"ENSG00000142186",1,"turquoise"
"ENSG00000142188",4,"yellow"
"ENSG00000142192",1,"turquoise"
"ENSG00000142197",1,"turquoise"
"ENSG00000142303",6,"red"
"ENSG00000142347",1,"turquoise"
"ENSG00000142405",2,"blue"
"ENSG00000142512",1,"turquoise"
"ENSG00000142546",7,"black"
"ENSG00000142552",1,"turquoise"
"ENSG00000142599",1,"turquoise"
"ENSG00000142632",3,"brown"
"ENSG00000142657",2,"blue"
"ENSG00000142686",8,"pink"
"ENSG00000142731",4,"yellow"
"ENSG00000142794",3,"brown"
"ENSG00000142875",4,"yellow"
"ENSG00000143067",2,"blue"
"ENSG00000143126",6,"red"
"ENSG00000143153",0,"grey"
"ENSG00000143164",10,"purple"
"ENSG00000143167",7,"black"
"ENSG00000143178",6,"red"
"ENSG00000143179",3,"brown"
"ENSG00000143183",4,"yellow"
"ENSG00000143185",8,"pink"
"ENSG00000143207",3,"brown"
"ENSG00000143224",10,"purple"
"ENSG00000143226",2,"blue"
"ENSG00000143256",4,"yellow"
"ENSG00000143297",9,"magenta"
"ENSG00000143344",0,"grey"
"ENSG00000143365",0,"grey"
"ENSG00000143367",2,"blue"
"ENSG00000143373",1,"turquoise"
"ENSG00000143376",1,"turquoise"
"ENSG00000143382",1,"turquoise"
"ENSG00000143384",2,"blue"
"ENSG00000143409",1,"turquoise"
"ENSG00000143452",3,"brown"
"ENSG00000143476",10,"purple"
"ENSG00000143502",7,"black"
"ENSG00000143507",0,"grey"
"ENSG00000143554",1,"turquoise"
"ENSG00000143614",1,"turquoise"
"ENSG00000143622",2,"blue"
"ENSG00000143669",2,"blue"
"ENSG00000143727",10,"purple"
"ENSG00000143772",6,"red"
"ENSG00000143801",0,"grey"
"ENSG00000143815",2,"blue"
"ENSG00000143842",6,"red"
"ENSG00000143851",6,"red"
"ENSG00000143869",9,"magenta"
"ENSG00000143870",1,"turquoise"
