gene_id,mod_num,mod_color
ENSG00000279277,3,brown
ENSG00000279355,8,pink
ENSG00000279447,2,blue
ENSG00000279598,2,blue
ENSG00000279741,2,blue
ENSG00000279819,3,brown
ENSG00000279884,2,blue
ENSG00000279981,3,brown
ENSG00000280027,2,blue
ENSG00000280088,2,blue
ENSG00000280135,3,brown
ENSG00000280206,2,blue
ENSG00000280237,7,black
ENSG00000280347,3,brown
ENSG00000280381,7,black
ENSG00000280832,2,blue
ENSG00000281103,8,pink
ENSG00000281106,2,blue
ENSG00000281162,2,blue
ENSG00000282100,2,blue
ENSG00000282980,2,blue
ENSG00000282988,2,blue
ENSG00000283122,2,blue
ENSG00000283378,2,blue
ENSG00000283839,3,brown
ENSG00000283994,2,blue
